代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),资金流时间,抓取时间
000001,平安银行,10.86,-1.18,44.13,流出,-19393.96,2026-05-18T15:00:00+08:00,2026-05-27T09:17:07+08:00
000002,万  科Ａ,3.68,-2.65,156.78,流出,-4630.49,2026-05-18T15:00:00+08:00,2026-05-27T09:17:07+08:00
000006,深振业Ａ,10.69,9.98,254.84,流入,8358.98,2026-05-18T15:00:00+08:00,2026-05-27T09:17:07+08:00
000007,全新好,12.25,-3.47,390.91,流出,-337.07,2026-05-18T15:00:00+08:00,2026-05-27T09:17:08+08:00
000008,神州高铁,2.68,-0.37,148.85,流入,272.91,2026-05-18T15:00:00+08:00,2026-05-27T09:17:08+08:00
000009,中国宝安,7.84,-1.01,84.34,流入,225.67,2026-05-18T15:00:00+08:00,2026-05-27T09:17:09+08:00
000010,*ST美丽,2.67,-1.11,456.35,流出,-334.26,2026-05-18T15:00:00+08:00,2026-05-27T09:17:09+08:00
000011,深物业A,7.82,2.89,109.1,流入,331.69,2026-05-18T15:00:00+08:00,2026-05-27T09:17:09+08:00
000012,南  玻Ａ,3.71,-0.54,92.16,流入,714.34,2026-05-18T15:00:00+08:00,2026-05-27T09:17:31+08:00
000014,沙河股份,12.14,0.25,216.12,流出,-507.4,2026-05-18T15:00:00+08:00,2026-05-27T09:17:31+08:00
000016,*ST康佳A,3.05,-4.39,239.42,流出,-2495.74,2026-05-18T15:00:00+08:00,2026-05-27T09:17:32+08:00
000017,深中华A,5.88,-0.51,175.27,流出,-116.21,2026-05-18T15:00:00+08:00,2026-05-27T09:17:32+08:00
000019,深粮控股,7.05,0.0,270.13,流入,1019.35,2026-05-18T15:00:00+08:00,2026-05-27T09:17:33+08:00
000020,深华发Ａ,13.49,-0.66,246.25,流入,103.26,2026-05-18T15:00:00+08:00,2026-05-27T09:17:33+08:00
000021,深科技,37.03,10.01,600.58,流入,116704.61,2026-05-18T15:00:00+08:00,2026-05-27T09:17:34+08:00
000025,特  力Ａ,15.29,-0.78,89.7,流出,-63.26,2026-05-18T15:00:00+08:00,2026-05-27T09:17:34+08:00
000026,飞亚达,20.2,-0.1,371.75,流出,-791.51,2026-05-18T15:00:00+08:00,2026-05-27T09:17:35+08:00
000027,深圳能源,7.42,2.2,121.91,流入,4032.28,2026-05-18T15:00:00+08:00,2026-05-27T09:17:35+08:00
000028,国药一致,23.88,-1.08,55.22,流出,-429.27,2026-05-18T15:00:00+08:00,2026-05-27T09:17:36+08:00
000029,深深房Ａ,29.83,3.18,148.62,流入,749.78,2026-05-18T15:00:00+08:00,2026-05-27T09:17:36+08:00
000030,富奥股份,4.75,-1.25,106.64,流出,-367.81,2026-05-18T15:00:00+08:00,2026-05-27T09:17:36+08:00
000031,大悦城,2.78,-2.8,68.88,流出,-152.82,2026-05-18T15:00:00+08:00,2026-05-27T09:17:37+08:00
000032,深桑达Ａ,18.9,2.77,272.97,流入,9509.38,2026-05-18T15:00:00+08:00,2026-05-27T09:17:37+08:00
000034,神州数码,41.57,2.09,627.74,流入,20891.39,2026-05-18T15:00:00+08:00,2026-05-27T09:17:38+08:00
000035,中国天楹,6.2,0.16,135.71,流出,-249.55,2026-05-18T15:00:00+08:00,2026-05-27T09:17:38+08:00
000036,华联控股,5.62,-1.58,287.36,流出,-312.8,2026-05-18T15:00:00+08:00,2026-05-27T09:17:39+08:00
000037,深南电A,10.68,-0.74,580.86,流入,668.1,2026-05-18T15:00:00+08:00,2026-05-27T09:17:39+08:00
000039,中集集团,11.52,-5.03,294.11,流出,-3658.54,2026-05-18T15:00:00+08:00,2026-05-27T09:17:39+08:00
000042,中洲控股,10.27,1.58,88.95,流出,-103.52,2026-05-18T15:00:00+08:00,2026-05-27T09:17:40+08:00
000045,深纺织Ａ,12.05,0.0,174.57,流出,-33.49,2026-05-18T15:00:00+08:00,2026-05-27T09:17:40+08:00
000048,京基智农,13.95,-2.72,147.74,流入,92.83,2026-05-18T15:00:00+08:00,2026-05-27T09:17:41+08:00
000049,德赛电池,27.12,0.33,230.42,流出,-100.31,2026-05-18T15:00:00+08:00,2026-05-27T09:17:41+08:00
000050,深天马Ａ,7.41,-0.8,100.78,流入,53.03,2026-05-18T15:00:00+08:00,2026-05-27T09:17:42+08:00
000055,方大集团,3.74,3.89,312.52,流入,108.36,2026-05-18T15:00:00+08:00,2026-05-27T09:17:42+08:00
000056,*ST皇庭,1.43,-5.3,206.15,流出,-1062.26,2026-05-18T15:00:00+08:00,2026-05-27T09:17:43+08:00
000058,深 赛 格,7.92,-0.13,72.98,流出,-492.68,2026-05-18T15:00:00+08:00,2026-05-27T09:17:43+08:00
000059,华锦股份,4.97,-0.6,197.82,流入,860.98,2026-05-18T15:00:00+08:00,2026-05-27T09:17:44+08:00
000060,中金岭南,7.35,-0.68,360.14,流出,-10215.82,2026-05-18T15:00:00+08:00,2026-05-27T09:17:44+08:00
000061,农 产 品,6.68,-3.19,115.14,流出,-743.42,2026-05-18T15:00:00+08:00,2026-05-27T09:17:45+08:00
000062,深圳华强,32.03,-0.25,456.72,流入,9905.63,2026-05-18T15:00:00+08:00,2026-05-27T09:17:45+08:00
000063,中兴通讯,37.51,2.18,332.9,流入,73812.98,2026-05-18T15:00:00+08:00,2026-05-27T09:17:46+08:00
000065,北方国际,12.29,-2.15,211.31,流入,62.6,2026-05-18T15:00:00+08:00,2026-05-27T09:17:46+08:00
000066,中国长城,20.21,-1.41,988.92,流出,-6534.99,2026-05-18T15:00:00+08:00,2026-05-27T09:17:46+08:00
000068,华控赛格,3.34,1.21,233.76,流入,528.56,2026-05-18T15:00:00+08:00,2026-05-27T09:17:47+08:00
000069,华侨城Ａ,2.07,-1.43,66.58,流出,-277.8,2026-05-18T15:00:00+08:00,2026-05-27T09:17:47+08:00
000070,特发信息,19.5,2.31,825.01,流入,13915.28,2026-05-18T15:00:00+08:00,2026-05-27T09:17:48+08:00
000078,ST海王,2.0,-5.21,8.19,持平,0.0,2026-05-18T15:00:00+08:00,2026-05-27T09:17:48+08:00
000088,盐 田 港,4.52,0.22,75.65,流出,-191.4,2026-05-18T15:00:00+08:00,2026-05-27T09:17:49+08:00
000089,深圳机场,6.77,0.15,39.6,流出,-511.37,2026-05-18T15:00:00+08:00,2026-05-27T09:17:49+08:00
000090,天健集团,3.41,-0.29,88.57,流入,243.17,2026-05-18T15:00:00+08:00,2026-05-27T09:17:50+08:00
000096,广聚能源,9.07,0.44,120.95,流入,22.85,2026-05-18T15:00:00+08:00,2026-05-27T09:17:50+08:00
000099,中信海直,16.87,-0.59,90.44,流出,-15.78,2026-05-18T15:00:00+08:00,2026-05-27T09:17:51+08:00
000100,TCL科技,4.22,0.96,225.67,流入,8163.12,2026-05-18T15:00:00+08:00,2026-05-27T09:17:51+08:00
000151,中成股份,12.29,4.33,317.95,流入,385.02,2026-05-18T15:00:00+08:00,2026-05-27T09:17:52+08:00
000153,丰原药业,6.12,-1.29,166.71,持平,0.0,2026-05-18T15:00:00+08:00,2026-05-27T09:17:52+08:00
000155,川能动力,16.11,1.77,225.99,流出,-3693.82,2026-05-18T15:00:00+08:00,2026-05-27T09:17:53+08:00
000156,华数传媒,7.53,3.72,129.22,流入,1158.72,2026-05-18T15:00:00+08:00,2026-05-27T09:17:53+08:00
000157,中联重科,7.31,-2.92,121.95,流出,-3040.33,2026-05-18T15:00:00+08:00,2026-05-27T09:17:54+08:00
000158,常山北明,16.58,-1.84,172.98,流出,-737.66,2026-05-18T15:00:00+08:00,2026-05-27T09:17:54+08:00
000159,国际实业,6.99,1.3,1065.42,流入,2438.44,2026-05-18T15:00:00+08:00,2026-05-27T09:17:54+08:00
000166,申万宏源,4.47,-1.54,45.26,流出,-3995.51,2026-05-18T15:00:00+08:00,2026-05-27T09:17:55+08:00
000301,东方盛虹,12.56,-3.53,48.64,流出,-53.5,2026-05-18T15:00:00+08:00,2026-05-27T09:17:55+08:00
000333,美的集团,82.85,0.34,54.6,流出,-16596.08,2026-05-18T15:00:00+08:00,2026-05-27T09:17:56+08:00
000338,潍柴动力,33.3,-4.23,237.01,流出,-13001.83,2026-05-18T15:00:00+08:00,2026-05-27T09:17:56+08:00
000400,许继电气,26.48,0.46,185.42,流出,-2057.32,2026-05-18T15:00:00+08:00,2026-05-27T09:17:57+08:00
000401,金隅冀东,4.06,-1.22,42.72,流出,-620.43,2026-05-18T15:00:00+08:00,2026-05-27T09:17:57+08:00
000402,金 融 街,2.96,-1.66,215.84,流出,-1817.06,2026-05-18T15:00:00+08:00,2026-05-27T09:17:57+08:00
000403,派林生物,10.76,-3.93,143.5,流出,-71.68,2026-05-18T15:00:00+08:00,2026-05-27T09:17:58+08:00
000404,长虹华意,8.85,3.87,576.67,流出,-335.59,2026-05-18T15:00:00+08:00,2026-05-27T09:17:58+08:00
000407,胜利股份,4.66,4.02,404.62,流入,1422.05,2026-05-18T15:00:00+08:00,2026-05-27T09:17:59+08:00
000408,藏格矿业,80.14,-4.26,142.95,流出,-11422.85,2026-05-18T15:00:00+08:00,2026-05-27T09:17:59+08:00
000409,云鼎科技,9.81,-0.1,115.69,流出,-209.48,2026-05-18T15:00:00+08:00,2026-05-27T09:18:00+08:00
000410,沈阳机床,5.87,-2.98,162.77,流出,-1688.27,2026-05-18T15:00:00+08:00,2026-05-27T09:18:00+08:00
000411,英特集团,11.91,1.02,261.49,流出,-20.33,2026-05-18T15:00:00+08:00,2026-05-27T09:18:01+08:00
000415,渤海租赁,4.1,-5.31,200.58,流出,-1609.91,2026-05-18T15:00:00+08:00,2026-05-27T09:18:01+08:00
000417,合百集团,7.87,10.07,121.55,流入,116.84,2026-05-18T15:00:00+08:00,2026-05-27T09:18:02+08:00
000419,通程控股,5.5,0.0,154.4,流出,-253.43,2026-05-18T15:00:00+08:00,2026-05-27T09:18:02+08:00
000420,吉林化纤,5.17,1.57,502.95,流入,8387.58,2026-05-18T15:00:00+08:00,2026-05-27T09:18:03+08:00
000421,南京公用,6.21,0.16,138.51,流出,-244.31,2026-05-18T15:00:00+08:00,2026-05-27T09:18:03+08:00
000422,湖北宜化,15.04,-2.34,310.1,流出,-5208.16,2026-05-18T15:00:00+08:00,2026-05-27T09:18:04+08:00
000423,东阿阿胶,50.74,-2.91,95.29,流出,-2718.39,2026-05-18T15:00:00+08:00,2026-05-27T09:18:04+08:00
000425,徐工机械,9.46,-7.35,236.79,流出,-38495.77,2026-05-18T15:00:00+08:00,2026-05-27T09:18:05+08:00
000426,兴业银锡,42.93,-2.74,355.38,流入,19564.25,2026-05-18T15:00:00+08:00,2026-05-27T09:18:05+08:00
000428,华天酒店,3.69,-0.27,157.15,流出,-236.88,2026-05-18T15:00:00+08:00,2026-05-27T09:18:05+08:00
000429,粤高速Ａ,12.96,-1.29,38.69,持平,0.0,2026-05-18T15:00:00+08:00,2026-05-27T09:18:06+08:00
000498,山东路桥,5.31,-0.75,54.2,流出,-131.69,2026-05-18T15:00:00+08:00,2026-05-27T09:18:06+08:00
000501,武商集团,7.73,-1.02,72.96,流入,43.55,2026-05-18T15:00:00+08:00,2026-05-27T09:18:07+08:00
000503,国新健康,7.61,-1.17,130.18,流入,170.86,2026-05-18T15:00:00+08:00,2026-05-27T09:18:07+08:00
000505,京粮控股,6.55,-1.36,213.76,流出,-109.15,2026-05-18T15:00:00+08:00,2026-05-27T09:18:07+08:00
000506,招金黄金,14.18,-1.8,304.78,流入,193.16,2026-05-18T15:00:00+08:00,2026-05-27T09:18:08+08:00
000507,珠海港,5.16,-0.58,93.61,流出,-356.37,2026-05-18T15:00:00+08:00,2026-05-27T09:18:08+08:00
000509,华塑控股,3.94,3.41,461.97,流入,488.55,2026-05-18T15:00:00+08:00,2026-05-27T09:18:09+08:00
000510,新金路,13.82,-1.5,611.55,流出,-443.38,2026-05-18T15:00:00+08:00,2026-05-27T09:18:09+08:00
000513,丽珠集团,30.92,0.13,75.35,流出,-288.82,2026-05-18T15:00:00+08:00,2026-05-27T09:18:10+08:00
000514,渝 开 发,4.76,-0.63,102.24,流出,-101.47,2026-05-18T15:00:00+08:00,2026-05-27T09:18:10+08:00
000516,国际医学,4.43,-1.34,73.33,流出,-748.36,2026-05-18T15:00:00+08:00,2026-05-27T09:18:10+08:00
000517,荣安地产,1.98,0.0,118.37,流入,116.92,2026-05-18T15:00:00+08:00,2026-05-27T09:18:11+08:00
000519,中兵红箭,17.61,0.17,145.22,流入,212.38,2026-05-18T15:00:00+08:00,2026-05-27T09:18:11+08:00
000520,凤凰航运,4.06,1.75,169.6,流入,538.41,2026-05-18T15:00:00+08:00,2026-05-27T09:18:12+08:00
000521,长虹美菱,5.49,-1.96,100.85,流出,-280.94,2026-05-18T15:00:00+08:00,2026-05-27T09:18:12+08:00
000523,红棉股份,3.47,0.58,245.32,流出,-105.26,2026-05-18T15:00:00+08:00,2026-05-27T09:18:13+08:00
000524,岭南控股,9.45,0.0,83.95,持平,0.0,2026-05-18T15:00:00+08:00,2026-05-27T09:18:13+08:00
000525,红太阳,5.09,-0.78,179.25,流出,-434.14,2026-05-18T15:00:00+08:00,2026-05-27T09:18:14+08:00
000526,学大教育,33.64,-1.32,173.06,持平,0.0,2026-05-18T15:00:00+08:00,2026-05-27T09:18:15+08:00
000528,柳    工,9.28,-2.42,183.77,流出,-4370.81,2026-05-18T15:00:00+08:00,2026-05-27T09:18:16+08:00
000529,广弘控股,5.33,-0.74,85.02,流出,-131.24,2026-05-18T15:00:00+08:00,2026-05-27T09:18:17+08:00
000530,冰山冷热,5.86,-2.17,385.27,流出,-893.17,2026-05-18T15:00:00+08:00,2026-05-27T09:18:17+08:00
000531,穗恒运Ａ,7.35,3.96,261.61,流入,1242.7,2026-05-18T15:00:00+08:00,2026-05-27T09:18:17+08:00
000532,华金资本,12.2,2.61,252.78,流入,369.9,2026-05-18T15:00:00+08:00,2026-05-27T09:18:18+08:00
000533,顺钠股份,13.36,-1.98,735.5,流出,-2410.4,2026-05-18T15:00:00+08:00,2026-05-27T09:18:18+08:00
000534,万泽股份,37.49,1.65,342.69,流入,4163.7,2026-05-18T15:00:00+08:00,2026-05-27T09:18:19+08:00
000536,华映科技,3.96,1.28,120.89,流入,1731.37,2026-05-18T15:00:00+08:00,2026-05-27T09:18:19+08:00
000537,绿发电力,11.18,5.97,377.06,流入,14514.63,2026-05-18T15:00:00+08:00,2026-05-27T09:18:20+08:00
000538,云南白药,50.86,-0.08,28.74,流入,170.45,2026-05-18T15:00:00+08:00,2026-05-27T09:18:20+08:00
000539,粤电力Ａ,6.99,1.3,535.76,流入,945.19,2026-05-18T15:00:00+08:00,2026-05-27T09:18:21+08:00
000541,佛山照明,5.27,-1.86,92.56,流入,110.08,2026-05-18T15:00:00+08:00,2026-05-27T09:18:21+08:00
000543,皖能电力,8.64,2.49,354.19,流入,3105.27,2026-05-18T15:00:00+08:00,2026-05-27T09:18:21+08:00
000544,中原环保,8.2,0.74,34.83,持平,0.0,2026-05-18T15:00:00+08:00,2026-05-27T09:18:22+08:00
000545,金浦钛业,2.83,-3.08,531.75,流出,-2279.88,2026-05-18T15:00:00+08:00,2026-05-27T09:18:22+08:00
000546,金圆股份,6.68,-2.2,593.59,流出,-1027.15,2026-05-18T15:00:00+08:00,2026-05-27T09:18:23+08:00
000547,航天发展,25.4,0.4,596.01,流出,-8308.25,2026-05-18T15:00:00+08:00,2026-05-27T09:18:23+08:00
000548,湖南投资,5.07,0.6,175.16,持平,0.0,2026-05-18T15:00:00+08:00,2026-05-27T09:18:24+08:00
000550,江铃汽车,18.09,-1.9,86.41,流出,-618.7,2026-05-18T15:00:00+08:00,2026-05-27T09:18:24+08:00
000551,创元科技,17.48,2.28,650.35,流入,1564.52,2026-05-18T15:00:00+08:00,2026-05-27T09:18:24+08:00
000552,甘肃能化,2.81,1.44,234.12,流入,148.86,2026-05-18T15:00:00+08:00,2026-05-27T09:18:25+08:00
000553,安道麦A,6.92,0.44,75.09,流入,109.48,2026-05-18T15:00:00+08:00,2026-05-27T09:18:26+08:00
000554,泰山石油,7.81,3.44,670.76,流入,1914.79,2026-05-18T15:00:00+08:00,2026-05-27T09:18:26+08:00
000555,神州信息,13.83,0.44,165.02,流入,359.16,2026-05-18T15:00:00+08:00,2026-05-27T09:18:27+08:00
000557,西部创业,4.49,-0.22,44.53,流出,-302.16,2026-05-18T15:00:00+08:00,2026-05-27T09:18:27+08:00
000558,天府文旅,3.86,-1.03,177.91,流入,412.83,2026-05-18T15:00:00+08:00,2026-05-27T09:18:27+08:00
000559,万向钱潮,18.18,3.89,612.67,流入,17823.13,2026-05-18T15:00:00+08:00,2026-05-27T09:18:28+08:00
000560,我爱我家,2.95,-2.96,448.52,流出,-7761.96,2026-05-18T15:00:00+08:00,2026-05-27T09:18:28+08:00
000561,烽火电子,9.36,1.08,108.0,流入,430.83,2026-05-18T15:00:00+08:00,2026-05-27T09:18:29+08:00
000563,陕国投Ａ,3.07,-0.32,61.65,流出,-74.02,2026-05-18T15:00:00+08:00,2026-05-27T09:18:29+08:00
000564,供销大集,1.66,0.61,121.68,流入,5912.01,2026-05-18T15:00:00+08:00,2026-05-27T09:18:30+08:00
000565,渝三峡Ａ,8.05,-2.42,306.54,流出,-142.06,2026-05-18T15:00:00+08:00,2026-05-27T09:18:30+08:00
000566,海南海药,4.56,-0.44,138.51,流入,107.21,2026-05-18T15:00:00+08:00,2026-05-27T09:18:31+08:00
000567,海德股份,6.31,-1.41,130.98,流入,717.03,2026-05-18T15:00:00+08:00,2026-05-27T09:18:31+08:00
000570,苏常柴Ａ,6.35,-1.85,314.1,流入,105.15,2026-05-18T15:00:00+08:00,2026-05-27T09:18:32+08:00
000571,新大洲A,5.84,9.98,516.12,流入,7837.26,2026-05-18T15:00:00+08:00,2026-05-27T09:18:32+08:00
000572,海马汽车,5.11,-0.2,206.76,流入,739.59,2026-05-18T15:00:00+08:00,2026-05-27T09:18:33+08:00
000573,粤宏远Ａ,4.64,3.34,565.14,流入,1540.7,2026-05-18T15:00:00+08:00,2026-05-27T09:18:33+08:00
000576,甘化科工,8.4,-1.18,251.46,流入,131.8,2026-05-18T15:00:00+08:00,2026-05-27T09:18:34+08:00
000581,威孚高科,19.9,-0.7,136.62,流出,-1128.96,2026-05-18T15:00:00+08:00,2026-05-27T09:18:34+08:00
000582,北部湾港,12.33,2.66,213.34,流入,20.46,2026-05-18T15:00:00+08:00,2026-05-27T09:18:35+08:00
000586,汇源通信,18.68,2.81,656.44,流入,2134.86,2026-05-18T15:00:00+08:00,2026-05-27T09:18:35+08:00
000589,贵州轮胎,4.72,-1.26,223.59,流出,-2547.79,2026-05-18T15:00:00+08:00,2026-05-27T09:18:36+08:00
000590,古汉医药,10.34,-1.15,191.96,流入,298.02,2026-05-18T15:00:00+08:00,2026-05-27T09:18:36+08:00
000591,太阳能,5.92,-1.5,447.63,流出,-5080.54,2026-05-18T15:00:00+08:00,2026-05-27T09:18:37+08:00
000592,平潭发展,10.4,-3.26,850.59,流出,-16385.22,2026-05-18T15:00:00+08:00,2026-05-27T09:18:37+08:00
000593,德龙汇能,23.77,0.98,639.07,流入,897.08,2026-05-18T15:00:00+08:00,2026-05-27T09:18:38+08:00
000597,东北制药,4.82,-1.23,72.69,流入,231.41,2026-05-18T15:00:00+08:00,2026-05-27T09:18:38+08:00
000598,兴蓉环境,6.53,-0.76,102.81,流出,-376.17,2026-05-18T15:00:00+08:00,2026-05-27T09:18:38+08:00
000599,青岛双星,5.7,0.18,238.35,流入,538.86,2026-05-18T15:00:00+08:00,2026-05-27T09:18:39+08:00
000600,建投能源,9.9,1.75,320.3,流入,2934.07,2026-05-18T15:00:00+08:00,2026-05-27T09:18:39+08:00
000601,韶能股份,7.83,-0.63,1558.35,流入,10331.85,2026-05-18T15:00:00+08:00,2026-05-27T09:18:40+08:00
000603,盛达资源,34.19,-2.37,253.89,流入,784.69,2026-05-18T15:00:00+08:00,2026-05-27T09:18:40+08:00
000605,渤海股份,7.05,1.88,149.59,流入,141.0,2026-05-18T15:00:00+08:00,2026-05-27T09:18:41+08:00
000607,华媒控股,3.99,-0.25,195.46,流出,-446.88,2026-05-18T15:00:00+08:00,2026-05-27T09:18:41+08:00
000610,*ST西旅,7.74,0.65,233.85,流出,-244.72,2026-05-18T15:00:00+08:00,2026-05-27T09:18:41+08:00
000612,焦作万方,11.77,-1.18,244.65,流出,-313.63,2026-05-18T15:00:00+08:00,2026-05-27T09:18:42+08:00
000617,中油资本,8.95,1.47,78.74,流入,5338.75,2026-05-18T15:00:00+08:00,2026-05-27T09:18:42+08:00
000619,海螺新材,6.13,2.17,213.38,流入,25.47,2026-05-18T15:00:00+08:00,2026-05-27T09:18:43+08:00
000620,盈新发展,3.39,3.99,1491.56,流入,27176.01,2026-05-18T15:00:00+08:00,2026-05-27T09:18:43+08:00
000623,吉林敖东,17.77,-1.82,98.79,流出,-632.16,2026-05-18T15:00:00+08:00,2026-05-27T09:18:44+08:00
000625,长安汽车,8.61,-2.93,125.14,流出,-6065.54,2026-05-18T15:00:00+08:00,2026-05-27T09:18:44+08:00
000626,远大控股,8.33,-2.8,234.69,流出,-110.06,2026-05-18T15:00:00+08:00,2026-05-27T09:18:45+08:00
000628,高新发展,62.21,-2.0,679.76,流出,-8066.58,2026-05-18T15:00:00+08:00,2026-05-27T09:18:45+08:00
000629,钒钛股份,3.64,1.68,158.38,流入,5505.63,2026-05-18T15:00:00+08:00,2026-05-27T09:18:46+08:00
000630,铜陵有色,6.08,-2.25,254.33,流入,4439.23,2026-05-18T15:00:00+08:00,2026-05-27T09:18:46+08:00
000631,顺发恒能,3.25,-0.91,94.13,流出,-132.96,2026-05-18T15:00:00+08:00,2026-05-27T09:18:47+08:00
000632,ST三木,4.23,0.95,735.77,流入,1481.92,2026-05-18T15:00:00+08:00,2026-05-27T09:18:47+08:00
000633,合金投资,6.34,0.48,294.56,流入,292.83,2026-05-18T15:00:00+08:00,2026-05-27T09:18:48+08:00
000635,英 力 特,7.92,-1.25,234.1,流出,-1.56,2026-05-18T15:00:00+08:00,2026-05-27T09:18:48+08:00
000636,风华高科,29.44,9.04,1034.47,流入,118026.95,2026-05-18T15:00:00+08:00,2026-05-27T09:18:49+08:00
000637,茂化实华,4.76,1.71,298.42,流出,-109.87,2026-05-18T15:00:00+08:00,2026-05-27T09:18:49+08:00
000639,ST西王,1.48,-5.13,616.78,流出,-1391.74,2026-05-18T15:00:00+08:00,2026-05-27T09:18:50+08:00
000650,仁和药业,5.52,-0.9,90.18,流出,-796.34,2026-05-18T15:00:00+08:00,2026-05-27T09:18:50+08:00
000651,格力电器,39.71,-1.42,72.82,流出,-13099.73,2026-05-18T15:00:00+08:00,2026-05-27T09:18:51+08:00
000652,泰达股份,4.09,-1.68,175.44,流出,-503.39,2026-05-18T15:00:00+08:00,2026-05-27T09:18:51+08:00
000655,金岭矿业,7.67,-0.9,138.77,流入,149.54,2026-05-18T15:00:00+08:00,2026-05-27T09:18:52+08:00
000657,中钨高新,56.96,0.89,374.76,流入,14671.1,2026-05-18T15:00:00+08:00,2026-05-27T09:18:52+08:00
000659,珠海中富,4.26,2.4,255.74,流入,1102.42,2026-05-18T15:00:00+08:00,2026-05-27T09:18:53+08:00
000661,长春高新,82.62,-1.82,117.55,流出,-911.54,2026-05-18T15:00:00+08:00,2026-05-27T09:18:53+08:00
000663,永安林业,6.7,1.21,186.17,持平,0.0,2026-05-18T15:00:00+08:00,2026-05-27T09:18:54+08:00
000665,湖北广电,4.82,2.34,232.38,流入,1368.39,2026-05-18T15:00:00+08:00,2026-05-27T09:18:54+08:00
000670,盈方微,8.19,-0.12,509.73,流出,-1211.52,2026-05-18T15:00:00+08:00,2026-05-27T09:18:55+08:00
000672,上峰水泥,18.9,10.01,203.05,流入,11561.57,2026-05-18T15:00:00+08:00,2026-05-27T09:18:55+08:00
000676,智度股份,7.2,0.98,138.72,流入,1486.91,2026-05-18T15:00:00+08:00,2026-05-27T09:18:55+08:00
000677,ST海龙,2.41,-5.12,67.45,流出,-474.17,2026-05-18T15:00:00+08:00,2026-05-27T09:18:56+08:00
000678,襄阳轴承,13.19,-1.93,705.33,流出,-1311.91,2026-05-18T15:00:00+08:00,2026-05-27T09:18:56+08:00
000679,大连友谊,6.89,-0.43,157.43,持平,0.0,2026-05-18T15:00:00+08:00,2026-05-27T09:18:57+08:00
000680,山推股份,11.45,-3.38,183.97,流出,-1434.58,2026-05-18T15:00:00+08:00,2026-05-27T09:18:57+08:00
000681,视觉中国,22.09,0.78,417.51,流入,512.73,2026-05-18T15:00:00+08:00,2026-05-27T09:18:58+08:00
000682,东方电子,13.68,4.99,264.32,流入,4223.17,2026-05-18T15:00:00+08:00,2026-05-27T09:18:58+08:00
000683,博源化工,7.82,-4.87,182.28,流出,-409.64,2026-05-18T15:00:00+08:00,2026-05-27T09:18:59+08:00
000685,中山公用,12.18,10.03,689.48,流入,32216.05,2026-05-18T15:00:00+08:00,2026-05-27T09:18:59+08:00
000686,东北证券,8.15,-0.85,107.91,流出,-417.41,2026-05-18T15:00:00+08:00,2026-05-27T09:19:00+08:00
000688,国城矿业,41.49,2.72,237.81,流入,6155.99,2026-05-18T15:00:00+08:00,2026-05-27T09:19:00+08:00
000690,宝新能源,5.69,3.83,580.76,流入,11337.55,2026-05-18T15:00:00+08:00,2026-05-27T09:19:01+08:00
000692,惠天热电,5.15,0.78,288.01,流入,156.92,2026-05-18T15:00:00+08:00,2026-05-27T09:19:01+08:00
000695,滨海能源,14.73,-4.91,1305.11,流入,1048.44,2026-05-18T15:00:00+08:00,2026-05-27T09:19:02+08:00
